Date,text,Tickers,Sentiment,label,Pct_Change
2011-09-23,"Gold Prices Slide 5.9%, Resulting in Biggest Two-Day Loss Since 1983","[""['GLD']""]",{'GLD': -1},negative,{'GLD': -0.05471753820180614}
2010-11-24, Mark Mobius Dismisses Double Dip Recession Concerns,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.013556383931542237}
2011-01-04,"Dollar Index Rises 0.4%, Impacting Commodities and Equities","[""['DXY', 'ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.0010599784131046786}
2011-07-05,U.S. Factory Orders Increase at Slower Pace Than Expected,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0013361790618444669}
2011-01-13, British Pound Faces Largest Weekly Drop Since March Amid Brexit Concerns,"[""['GBPUSD=X']""]",{'GBPUSD=X': 1},positive,{'GBPUSD=X': 0.009055837982170356}
2011-02-21, Yield on Germany's 10-Year Bund Slides After Election Loss for Merkel's Party,"[""['EWG']""]",{'EWG': 1},positive,{'EWG': 0.007674695089093353}
2011-07-28, Financial Services Forum Warns of Grave Consequences of U.S. Default or Credit Downgrade,"[""['XLF']""]",{'XLF': 0},neutral,{'XLF': 0.0006745132444492263}
2010-06-04, Treasuries Rally as Jobs Data Spurs Safety Demand,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.05445398581328287}
2011-09-28, MSCI Emerging Markets Index of Stocks Slips 0.8 Percent,"[""['EEM']""]",{'EEM': -1},negative,{'EEM': -0.030069212758956354}
2010-06-18, Credit-Default Swaps on European Companies Drop to One-Month Low,"[""['VGK']""]",{'VGK': 0},neutral,{'VGK': -0.0034426055734020355}
2011-02-22, New Zealand Dollar Tumbles Following Earthquake.,"[""['ENZL']""]",{'ENZL': -1},negative,{'ENZL': -0.04001348773725277}
2010-11-22, Stoxx Europe 600 Index Falls on Irish Bank Concerns,"[""['^STOXX']""]",{'^STOXX': -1},negative,{'^STOXX': -0.006530648480983281}
2010-05-28,"North Korean Tensions Escalate, Sparking Global Market Concerns","[""['EWY']""]",{'EWY': -1},negative,{'EWY': -0.01807644951202958}
2011-10-31,Standard & Poors 500 Index Slips 2.5 Percent,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.024105816772349686}
2011-02-10, Dollar Rises Against Most Major Currencies,"[""['UUP']""]",{'UUP': 1},positive,{'UUP': 0.008068127679847548}
2010-09-02, Gold Price Increases on Alternative Asset Demand Amid Equity Risks,"[""['GLD']""]",{'GLD': 1},positive,{'GLD': 0.004930548624238806}
2010-02-17,Global Economic Recovery Gains Momentum,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.002437724535464758}
2011-01-05,S&P 500 Hits Highest Level Since September 2008,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.0050071702616640845}
2011-03-30, Natural Gas for May Delivery Rises 2.7 Percent on Forecasts of Below-Normal Temperatures,"[""['NG=F']""]",{'NG=F': 1},positive,{'NG=F': 0.027122701453588638}
2011-11-29, Cost for European Banks to Fund in Dollars Rises to Highest Level Since 2008,"[""['EXSA.DE']""]",{'EXSA.DE': 1},positive,{'EXSA.DE': 0.009887720770333619}
2011-08-02, West Texas Intermediate Crude Dips 3% to $63.49 a Barrel,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.011592354106823799}
2011-03-18, UN Decision on Libya Renews Concern Over Potential Oil Supply Disruption,"[""['EFA']""]",{'EFA': 1},positive,{'EFA': 0.013827859553139588}
2010-05-18,Investor Confidence in Euro Zone Drops According to ZEW Index,"[""['EZU']""]",{'EZU': -1},negative,{'EZU': -0.02143557635683835}
2010-03-16, Brazil's Bovespa Index Rises on Commodity Price Increase and PDG Realty's Earnings Report,"[""['^BVSP']""]",{'^BVSP': 1},positive,{'^BVSP': 0.013299721835883238}
2010-09-13," Dollar Experiences Significant Loss Against Norwegian Krone, Swedish Krona, and Euro","[""['UUP', 'EEM']""]","{'UUP': -1, 'EEM': 1}",neutral,"{'UUP': -0.010842364190755571, 'EEM': 0.023899849837911713}"
2010-11-11,Euro Weakens Amid Concerns Over European Debt,"[""['EZU']""]",{'EZU': -1},negative,{'EZU': -0.01580383644047212}
2011-01-24, 10-Year Treasury Yields Drop to Lowest in Two Months,"[""['^TNX']""]",{'^TNX': 0},neutral,{'^TNX': -0.0023418902992530244}
2011-07-07,"Retailers, Banks, Technology Companies, and Commodity Producers Lead S&P 500 Gain","[""['XRT', 'XLF', 'XLK', 'DIA']""]","{'XRT': 1, 'XLF': 1, 'XLK': 1, 'DIA': 1}",positive,"{'XRT': 0.030735616710943603, 'XLF': 0.016223111269899615, 'XLK': 0.012176360892146798, 'DIA': 0.008009883131018913}"
2011-08-29,Consumer Spending Climbs More Than Forecast in July,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.028286462364129905}
2011-12-20, Sweden's Krona Appreciates Against the Dollar and the Euro,"[""['EWD']""]",{'EWD': 1},positive,{'EWD': 0.05038403936303215}
2010-04-28," Asian and Emerging Market Stocks Decline, Mitsubishi UFJ Financial Group Down 2 Percent","[""['EEM', 'AAXJ']""]","{'EEM': 1, 'AAXJ': 0}",positive,"{'EEM': 0.008429592382515949, 'AAXJ': 0.004232702135978039}"
2010-08-05,Treasuries Rally Amid Economic Slowdown Concerns,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.012533855722025922}
2010-07-14,U.S. Retail Sales Decline More Than Expected in June,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -9.128423007498387e-05}
2011-04-04,S&P 500 Rebounds 9.1 Percent from Six-Month Low as Companies Beat Analysts' Earnings Estimates,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0003452097520288966}
2010-08-23,U.S. Housing Market Slump May Hinder Economic Recovery,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.004040306703826824}
2011-06-30," Crude Oil Climbs, Recouping Losses Since IEA Emergency Reserves Announcement","[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.006858726906227686}
2011-05-04, Euro Appreciates Versus 14 of 16 Major Peers,"[""['FXE']""]",{'FXE': 0},neutral,{'FXE': -0.00013554881490496218}
2011-04-01,Oil Reaches Highest Price Since 2008,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.01143179541555761}
2011-10-07, 30-Year Treasury Bonds Yield Climbs Six Basis Points to 3.01 Percent,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.04128909303997208}
2011-09-08,S&P 500 Index Slips 1.1 Percent Amid Lack of New Growth Plans,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.010612179635699603}
2011-03-17,Speculation Grows Over European Central Bank Bond Purchases,"[""['^STOXX50E']""]",{'^STOXX50E': 1},positive,{'^STOXX50E': 0.023856742554120958}
2011-01-17,ECB May Cease Bond Purchases if Rescue Fund Buys Debt,"[""['^GDAXI']""]",{'^GDAXI': 0},neutral,{'^GDAXI': 0.00033351657307556515}
2010-04-19,SEC Votes 3-2 on Goldman Sachs Fraud Lawsuit,"[""['GS']""]",{'GS': 1},positive,{'GS': 0.016303584586809583}
2010-11-22, U.S. and European Stock Options Volatility Increases,"[""['SPY', 'VGK']""]","{'SPY': 0, 'VGK': -1}",negative,"{'SPY': -0.0008315019746409913, 'VGK': -0.015015256771065744}"
2010-09-02, Commodity Bets Surge to Pre-Lehman Collapse Levels,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.01158788872122174}
2011-08-18, U.S. Stocks Face Pressure Until Solid Policy Response Seen.,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.04311855052852587}
2011-05-04, Dollar Index Remains Unchanged After Two-Day Gain,"[""['UUP']""]",{'UUP': 0},neutral,{'UUP': -0.0004768246332862436}
2010-12-22,S&P 500 Completes Recovery from Post-Lehman Losses,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0031102158161551152}
2010-03-19, Brazil's Bovespa Index Falls for Third Consecutive Day,"[""['^BVSP']""]",{'^BVSP': -1},negative,{'^BVSP': -0.012453907628735772}
2011-09-30, Shanghai Composite Index Slips to Lowest Level Since April 2009.,"[""['000001.SS']""]",{'000001.SS': 0},neutral,{'000001.SS': -0.0025890635700569486}
2010-08-17, Emerging-Market Stocks Rise for Third Consecutive Day,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.010472180777876483}
2011-09-27, Yield on 10-Year Treasuries Declines,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.05882352204589192}
2011-10-10, MSCI Emerging Markets Index Shows Fourth Consecutive Advance,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.044731329247665874}
2010-03-08,"Greece's Debt Concerns Ease, Euro Region Ready to Assist","[""['GREK', 'EZU']""]",{'EZU': 0},neutral,{'EZU': -0.0011268075565273872}
2010-08-17,"Wal-Mart, Home Depot, and Carlsberg Beat Earnings Estimates","[""['WMT', 'HD', 'CABGY']""]","{'WMT': 1, 'HD': 1, 'CABGY': 1}",positive,"{'WMT': 0.012100348437849906, 'HD': 0.03396662485007429, 'CABGY': 0.01739125382127371}"
2011-04-19, President Obama Promotes Proposal to Cut Long-Term Budget Deficits,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.005744815809152204}
2011-12-21,Stoxx Europe 600 Index Drops as Technology Shares Lead Losses,"[""['^STOXX']""]",{'^STOXX': 0},neutral,{'^STOXX': -0.005115094749910565}
2011-06-14, Spain's Two-Year Note Yield Slips After Treasury Sale,"[""['EWP']""]",{'EWP': 1},positive,{'EWP': 0.020488084283924124}
2011-01-26, Porsche SE Shares Jump 5.5% on Record Unit Sales in China,"[""['PAH3.DE']""]",{'PAH3.DE': 1},positive,{'PAH3.DE': 0.07071627802689617}
2011-09-30,Chinese Manufacturing Declines for Third Consecutive Month,"[""['MCHI']""]",{'MCHI': -1},negative,{'MCHI': -0.03988321945103379}
2011-12-06,U.S. Stocks Rise Amid Optimism Over Europe Debt Crisis,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.000317147702065812}
2010-09-22,Negative Yields on Five-Year TIPS as Inflation Remains Low,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': -0.002569413122402553}
2011-10-19, Homebuilders' Gains Erased Despite Commerce Department Report of Increased Work,"[""['XHB']""]",{'XHB': 0},neutral,{'XHB': -0.011075190902767651}
2010-03-02,British Pound Continues Decline Against Dollar,"[""['GBPUSD=X']""]",{'GBPUSD=X': 1},positive,{'GBPUSD=X': 0.003291091307986882}
2011-03-14,Nikkei 225 Stock Average Plunges 6.2 Percent After Earthquake,"[""['^N225']""]",{'^N225': -1},negative,{'^N225': -0.06182103465956401}
2010-07-19, MSCI Emerging Markets Index Declines for Third Day,"[""['EEM']""]",{'EEM': 1},positive,{'EEM': 0.013195114943591824}
2010-09-07, Gold Futures Close at All-Time High on Comex in New York,"[""['GC=F']""]",{'GC=F': 1},positive,{'GC=F': 0.006484228284392213}
2011-01-24," Asia's Topix Index Closes Slightly Lower, Kospi Index Down 0.1 Percent","[""['TPX', 'KOSPI']""]",{'TPX': 1},positive,{'TPX': 0.013974650232907893}
2011-02-18,Euro Rebounds as ECB Official Hints at Interest Rate Boost,"[""['^STOXX50E']""]",{'^STOXX50E': 0},neutral,{'^STOXX50E': 0.001129031075919107}
2011-08-18,"U.S. Jobless Claims Rise, Manufacturing Shrinks","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.0445937143129993}
2010-09-15, Japan's Finance Ministry Targets 82 Yen/Dollar Exchange Rate,"[""['EWJ']""]",{'EWJ': 0},neutral,{'EWJ': -0.002014225366774869}
2011-10-26," Amazon.com Inc. Profit Plunges, Shares Tumble","[""['AMZN']""]",{'AMZN': -1},negative,{'AMZN': -0.12656834605710776}
2010-04-19,European Airline Shares Drop Due to Volcanic Ash Disruption,"[""['EFA']""]",{'EFA': 0},neutral,{'EFA': -0.002644676799740342}
2011-07-25," U.S. Debt Insurance Costs Rise, Credit-Default Swaps on Treasuries Approach 17-Month High","[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.0056430132712504966}
2011-11-22," Egypt's EGX 100 Index Declines Amid Government Resignation Offer, Continued Protests.","[""['EGPT']""]",{'EGPT': -1},negative,{'EGPT': -0.04932284168226886}
2011-06-03,U.S. Economy Data Trails Forecasts by Widest Margin Since 2009,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.009944604012037339}
2011-11-17,"Oil Prices Retreat Below $100 a Barrel, Silver Futures Tumble 6.9 Percent","[""['CL=F', 'SI=F']""]","{'CL=F': -1, 'SI=F': -1}",negative,"{'CL=F': -0.03674818966412219, 'SI=F': -0.06864018460003496}"
2011-07-11,10-Year Treasuries Post Biggest Two-Day Drop in Over a Year,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.03282492574518259}
2010-12-29, Australian Dollar Reaches Highest Level Since 1983,"[""['EWA']""]",{'EWA': 1},positive,{'EWA': 0.007527498268491639}
2011-12-27,Italian 10-Year Government Bonds Erase Losses Before Auction,"[""['EWI']""]",{'EWI': -1},negative,{'EWI': -0.009917539432222289}
2010-08-06,Dow Jones Industrial Average Ends Week with 1.8% Gain,"[""['^DJI']""]",{'^DJI': 0},neutral,{'^DJI': -0.002006645211221514}
2010-12-14, MSCI Emerging Markets Index Rises for Second Day,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': 0.0014927993041260468}
2011-05-12,Oil and Mining Companies Drag S&P 500 to Biggest Drop Since March,"[""['XOP', 'XME', 'SPY']""]","{'XOP': 0, 'XME': 0, 'SPY': 1}",neutral,"{'XOP': -0.00743416143287523, 'XME': 0.007743809115906997, 'SPY': 0.00476078906995725}"
2010-11-25, Swiss Franc Depreciates Against Major Currencies,"[""['EWL']""]",{'EWL': 1},positive,{'EWL': 0.01387655193697035}
2011-02-24, Asian Currencies Slide on Speculation of Global Economy Slowdown,"[""['ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.0010468622017567597}
2011-11-21, MSCI Emerging Markets Index Hits One-Month Low,"[""['EEM']""]",{'EEM': -1},negative,{'EEM': -0.03217433310674178}
2010-03-31,Chevron Leads Energy Sector Higher Amid New Drilling Announcements,"[""['CVX']""]",{'CVX': 1},positive,{'CVX': 0.007038498645734137}
2011-07-14,"Industrial, Technology, and Raw-Material Companies Suffer Most in S&P 500","[""['XLI', 'VGT', 'IYM']""]","{'XLI': -1, 'VGT': -1, 'IYM': -1}",negative,"{'XLI': -0.010836496984438004, 'VGT': -0.009753066702985591, 'IYM': -0.01081769868429372}"
2011-11-08,Euro Appreciates 0.5 Percent as Berlusconi Agrees to Step Down,"[""['EURUSD=X', 'EWI']""]","{'EURUSD=X': 0, 'EWI': 1}",positive,"{'EURUSD=X': -0.002119076503831585, 'EWI': 0.02490574759491726}"
2011-08-24, U.S. Currency Climbs 0.4 Percent Against the Swiss Franc,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013119972745138542}
2010-08-03, European Central Bank Removes Bond Purchase Limits,"[""['^STOXX50E']""]",{'^STOXX50E': 0},neutral,{'^STOXX50E': -0.0011338619787106818}
2011-07-01, Crude Oil Prices Fall on Weak Economic Data from China and Europe,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.005030347272583335}
2011-03-29,"U.S. Stocks Rise, S&P 500 Index Hits Three-Week High","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.007060045042073693}
2010-08-09, Hewlett-Packard CEO Mark Hurd Resigns Amid Scandal,"[""['HPQ']""]",{'HPQ': -1},negative,{'HPQ': -0.07991429998263921}
2011-02-10, U.S. Jobless Claims Drop to Lowest Level Since July 2008,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0007494929370688297}
2011-09-02, Short Selling of S&P 500 Reaches Three-Year High of 5.52 Percent in August 2008,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.025549891977999062}
2011-02-22, Consumer Confidence Rises to Highest Level in Three Years,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.026807216659734512}
2011-05-06," Stoxx 600 Plunges 2.6 Percent, Worst Weekly Slide Since 2011","[""['^STOXX']""]",{'^STOXX': 1},positive,{'^STOXX': 0.012743359798598641}
2011-03-10, Crude Oil Prices Fall in New York and London,"[""['CL=F', 'BZ=F']""]","{'CL=F': -1, 'BZ=F': 0}",negative,"{'CL=F': -0.01609504071069301, 'BZ=F': -0.004398845312153732}"
2011-10-12, Premium for Holding China's Dollar-Denominated Debt Widens 53 Basis Points.,"[""['MCHI']""]",{'MCHI': 1},positive,{'MCHI': 0.039619074639306806}
2011-04-07,Retail Sales Improvement and Jobless Claims Drop Bolster U.S. Economic Optimism,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0015200063176690204}
2010-10-08,"Corn, Soybeans, and Wheat Prices Soar on Supply Concerns","[""['CORN', 'SOYB', 'WEAT']""]",{'CORN': 1},positive,{'CORN': 0.14589770586305595}
2010-01-08,U.S. Dollar Declines as Job Cuts Fuel Economic Recovery Concerns,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.003327725422503036}
2011-06-08, U.S. Stocks Correlated to Economic Growth May Decline More than Other Industries,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.004187651286960636}
2011-05-24, U.S. Sells $35 Billion of Two-Year Treasury Notes,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0008273801774386635}
2010-07-29,"Akamai, Nvidia, and Symantec Shares Drop on Profit Concerns","[""['AKAM', 'NVDA', 'SYMC']""]","{'AKAM': -1, 'NVDA': -1}",negative,"{'AKAM': -0.12900296303997505, 'NVDA': -0.09871681318461778}"
2010-10-12,Dollar Nears 15-Year Low Against Yen Amid Recovery Concerns,"[""['USDJPY=X']""]",{'USDJPY=X': 1},positive,{'USDJPY=X': 0.003287670415376809}
2010-01-14,Upcoming FOMC Minutes Expected to Reveal Debate on Hawkish Policy Stance,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0027050410089377586}
2011-08-24,Gold Plunges Most Since 2008 as U.S. Stocks Advance on Economy,"[""['GLD', 'SPY']""]","{'GLD': -1, 'SPY': 1}",neutral,"{'GLD': -0.033883065990334194, 'SPY': 0.014084404848899501}"
2010-02-17, Crude Oil and Copper Prices Increase,"[""['CL=F', 'HG=F']""]","{'CL=F': 0, 'HG=F': 1}",positive,"{'CL=F': 0.0041553004278345185, 'HG=F': 0.0062141432261231255}"
2010-09-21," S&P 500 Nears Record High, Dow Jones Also Gains","[""['^GSPC', '^DJI']""]","{'^GSPC': 0, '^DJI': 0}",neutral,"{'^GSPC': -0.002564020390809607, '^DJI': 0.0006890848076506195}"
2010-02-04, Monster Worldwide Inc. and MasterCard Stocks Take Major Hits,"[""['MWW', 'MA']""]",{'MA': -1},negative,{'MA': -0.10287571634524884}
2011-02-18,Brocade Communications Systems and Intuit Forecast Earnings Above Analysts Estimates,"[""['BRCD', 'INTU']""]",{'INTU': 1},positive,{'INTU': 0.07275965264138118}
2010-11-08,Base Metals Decline with Zinc and Tin Leading Losses,"[""['XME']""]",{'XME': 1},positive,{'XME': 0.01960483318013484}
2011-04-21," U.S. Leading Indicators Rise for Ninth Month, Signaling Expansion Despite Higher Fuel Costs","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.0052767819301140495}
2011-09-29,"S&P 500 Recovers from Earlier Decline, Rises 0.8 Percent","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.007903527945559263}
2010-02-24," Senate Passes Jobs Bill, House to Consider Merging with Larger Plan","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.00972045942422195}
2010-12-31,Dollar Weakens Amid Economic Recovery Optimism,"[""['UUP']""]",{'UUP': -1},negative,{'UUP': -0.009162343456272537}
2010-01-08, U.S. Prepares for Multiple Treasury Auctions in January,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 0.0028817272914287706}
2010-11-09, Gold Futures Retreat After Reaching All-Time High,"[""['GLD']""]",{'GLD': -1},negative,{'GLD': -0.015894922781312437}
2011-03-22," UK Inflation Accelerates, Increasing Pressure to Raise Interest Rates","[""['ACWI', 'EWU']""]","{'ACWI': 0, 'EWU': 0}",neutral,"{'ACWI': 0.0012656544793536728, 'EWU': -0.0016892447901845076}"
2011-02-22, MSCI Emerging Markets Index Records Largest Drop in Two Weeks,"[""['EEM']""]",{'EEM': -1},negative,{'EEM': -0.03195877140905479}
2010-05-06,Citigroup Inc. Clears Itself of Erroneous Trades During Dow's Record Intraday Drop,"[""['C']""]",{'C': -1},negative,{'C': -0.03349244922570982}
2010-05-13, European Union's Emergency Lending Package Fails to Support Euro,"[""['EFA']""]",{'EFA': -1},negative,{'EFA': -0.013044245625826845}
2011-08-12, Treasury Note Yields Set Record Lows Amidst Widening Debt Crisis,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.04238012781113987}
2010-05-12," ING Reports Better-Than-Expected Profit, Bad Loans Decline","[""['ING']""]",{'ING': 1},positive,{'ING': 0.04460086415278308}
2011-12-14,"U.S. Stocks, Euro, Commodities Drop as Treasuries Rally After Auction","[""['SPY', 'FXE', 'GSG', 'IEF']""]","{'SPY': -1, 'FXE': 0, 'GSG': -1, 'IEF': 1}",negative,"{'SPY': -0.010645797669569634, 'FXE': -0.0035439653547909566, 'GSG': -0.04024205610917719, 'IEF': 0.0041937588871925335}"
2011-03-08,Homebuilders Rally Following Positive Reports from MDC Holdings and PulteGroup,"[""['XHB']""]",{'XHB': 1},positive,{'XHB': 0.03540833897346185}
2010-02-05,"Cisco, Intel, and Alcoa Lead Gains in Dow Jones Industrial Average","[""['CSCO', 'INTC', 'AA', '^DJI']""]","{'CSCO': 1, 'INTC': 1, 'AA': 1, '^DJI': 0}",positive,"{'CSCO': 0.023315920395787337, 'INTC': 0.023659240014845206, 'AA': 0.020913970367146373, '^DJI': 0.001004859097118782}"
2010-08-05," Toyota Motor Corp. Raises Profit Forecast, Boosting Japanese Stocks","[""['TM']""]",{'TM': -1},negative,{'TM': -0.027070575655778195}
2011-11-15,Bank of America Corp. Reports Net Credit Card Write-Offs and Delinquencies Decline,"[""['BAC']""]",{'BAC': 1},positive,{'BAC': 0.013223124730830982}
2010-03-17," U.K. Jobless Claims Drop, Pound Strengthens","[""['EWU']""]",{'EWU': 1},positive,{'EWU': 0.006811221149150448}
2011-03-01,Euro-Area Inflation Rate May Have Accelerated in September,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.013734979418704718}
2011-04-13, Arabica Coffee Futures and Hogs Lead Gains in Commodities,"[""['JO', 'HE']""]",{'HE': 0},neutral,{'HE': -0.004088453595067043}
2010-12-06, European Bank Stocks Decline; Intesa Sanpaolo and UniCredit Drop,"[""['EUFN', 'ISP.MI']""]","{'EUFN': -1, 'ISP.MI': -1}",negative,"{'EUFN': -0.011183514785374493, 'ISP.MI': -0.028004446483387846}"
2010-05-18,BaFin Targets 10 Banks and Insurers in Short Sale Ban Until March 2021,"[""['EWG']""]",{'EWG': -1},negative,{'EWG': -0.015060172155982321}
2011-07-06,New Zealand Dollar Unchanged After Earthquake Strikes Off Kermadec Islands,"[""['ENZL']""]",{'ENZL': -1},negative,{'ENZL': -0.007711198586492052}
2011-01-24, Euro Climbs 0.4 Percent Against Dollar,"[""['FXE', 'UUP']""]","{'FXE': 1, 'UUP': 0}",positive,"{'FXE': 0.002138063379531374, 'UUP': -0.002223165680455219}"
2010-07-20,"Copper and Oil Prices Increase, Fueling Commodity Rally","[""['HG=F', 'CL=F']""]","{'HG=F': 1, 'CL=F': 1}",positive,"{'HG=F': 0.022165408271811904, 'CL=F': 0.011758577411988602}"
2011-05-03, Australia's Dollar Slides as Interest Rate Remains Unchanged,"[""['EWA']""]",{'EWA': -1},negative,{'EWA': -0.015395908730142183}
2011-02-25,"U.S. GDP Growth Slower than Expected in Q4, Excluding Inventories","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.010692678377051124}
2011-09-27," Nikkei 225 Futures Fall, Australia's S&P/ASX 200 Index Futures Rise","[""['N225', 'ASX']""]",{'ASX': 1},positive,{'ASX': 0.03225817235360151}
2010-08-13,"Credit Default Swaps Index Falls Slightly, Reflecting Improved Investor Confidence","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.004023574358396065}
2011-08-08," Gold Futures Climb to Record High, Oil Declines to Eight-Month Low.","[""['GC=F', 'CL=F']""]","{'GC=F': 1, 'CL=F': -1}",neutral,"{'GC=F': 0.03723914393827776, 'CL=F': -0.06411141656205666}"
2011-07-15, BHP Billiton Agrees to Buy Petrohawk Energy Corp.,"[""['BHP', 'HK']""]",{'BHP': -1},negative,{'BHP': -0.013003746110550773}
2010-03-16, Canadian S&P/TSX Composite Index Hits Highest Level Since September 2008,"[""['^GSPTSE']""]",{'^GSPTSE': 1},positive,{'^GSPTSE': 0.006711793622043549}
2011-04-13,"Treasuries, Stocks, Dollar Gain as Obama Announces Deficit Cuts","[""['^TNX', '^GSPC', 'DX-Y.NYB']""]","{'^TNX': 0, '^GSPC': 0, 'DX-Y.NYB': 1}",neutral,"{'^TNX': -0.009714262826102105, '^GSPC': 0.00019023558280406583, 'DX-Y.NYB': 0.001736872217271257}"
2011-10-31,"Deutsche Bank AG, BNP Paribas SA and Morgan Stanley Drop at Least 8.6 Percent","[""['DB', 'BNP.PA', 'MS']""]","{'DB': -1, 'BNP.PA': -1, 'MS': -1}",negative,"{'DB': -0.11517086920757647, 'BNP.PA': -0.09628626888143754, 'MS': -0.08648347382776578}"
2010-01-26, Emerging Markets Index Falls; Brazil's Bovespa Down 1.1 Percent,"[""['EEM', 'EWZ']""]","{'EEM': -1, 'EWZ': -1}",negative,"{'EEM': -0.02080196247719457, 'EWZ': -0.015758098693763545}"
2010-07-01, Stock Returns Lag Behind Bonds in First Half of 2010,"[""['BND', 'SPY']""]","{'BND': 1, 'SPY': 0}",positive,"{'BND': 0.004318347775342568, 'SPY': -0.004456471825238673}"
2011-06-06, Cost of Protecting U.S. Corporate Bonds from Default Climbs to Highest Since March,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.010581467412326795}
2010-03-12, Emerging-Market and High-Yield Bond Funds Attract Over $1 Billion,"[""['EEM', 'HYG']""]","{'EEM': 0, 'HYG': 0}",neutral,"{'EEM': -0.0033728104989720897, 'HYG': 0.00022793255901376597}"
2011-02-15," U.S. Retail Sales Growth Slows, Affected by Weather","[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.0031476099050934403}
2010-01-05, Refined Sugar Prices Reach Highest Since 1989 on Crop Concerns,"[""['SGGFF']""]",{'SGGFF': 0},neutral,{'SGGFF': 0.0010313501530156977}
2011-09-05, Chinese Services Measure Drops to Record Low,"[""['MCHI']""]",{'MCHI': -1},negative,{'MCHI': -0.025813328096119248}
2011-02-22,New Zealand's Dollar Slides Following Earthquake,"[""['ENZL']""]",{'ENZL': -1},negative,{'ENZL': -0.04001348773725277}
2011-05-26,"U.S. GDP Expands 1.8 Percent Last Quarter, Trailing Forecasts","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.004607860714525236}
2011-03-10,German Exports Drop 1 Percent in January,"[""['EWG']""]",{'EWG': -1},negative,{'EWG': -0.02298391745966255}
2010-12-28,Spread Between Five- and 30-Year Treasury Yields Narrows to Lowest Since 2009,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.03879435192018743}
